consuming_country_iso3,model,scenario,analysis_year,demand_component,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,value,unit,note
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWG,Production of electricity by gas,Electricity,0.01350252560976782,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWH,Production of electricity by hydro,Electricity,0.0005300361462152283,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWW,Production of electricity by wind,Electricity,6.760100447248693e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0019187957886900267,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0001374196762545064,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,6.760429979927337e-07,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWM,Production of electricity by Geothermal,Electricity,9.197443795927313e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWZ,Production of electricity nec,Electricity,0.0001507740152701361,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWT,Transmission of electricity,Electricity,0.00015032202194513707,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,POWD,Distribution and trade of electricity,Electricity,0.01367834685877715,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,0.003124076014175802,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.007669735340103884,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",0.008192924446436005,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,CONS,Construction (45),Construction,0.07731438542982941,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,CONW,Re-processing of secondary construction material into aggregates,Construction,7.38045361637902e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,0.03340642185550677,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,TDFU,Retail sale of automotive fuel,Services,0.012164177398580117,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,0.5475784505267625,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,1.3263064325857392,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,HORE,Hotels and restaurants (55),Food and catering,18.136868736598608,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,ITA,Italy,Europe,TRAI,Transport via railways,Transport,0.33906605401014817,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
